timestamp,meter_reading
2016-01-01 00:00:00,77.29
2016-01-01 00:00:00,0.1055
2016-01-01 00:00:00,893.28
2016-01-01 00:00:00,812.392
2016-01-01 00:00:00,363.408
2016-01-01 00:00:00,166.26
2016-01-01 00:00:00,25.9192
2016-01-01 00:00:00,55.6835
2016-01-01 00:00:00,195.21
2016-01-01 00:00:00,851.28
2016-01-01 00:00:00,155.093
2016-01-01 00:00:00,401.507
2016-01-01 00:00:00,175.12
2016-01-01 00:00:00,29.8229
2016-01-01 00:00:00,158.258
2016-01-01 00:00:00,196.9
2016-01-01 00:00:00,0
2016-01-01 00:00:00,24.4
2016-01-01 00:00:00,5.3456
2016-01-01 00:00:00,14.6536
2016-01-01 00:00:00,80.35
2016-01-01 00:00:00,17.9359
2016-01-01 00:00:00,20.515
2016-01-01 00:00:00,199.99
2016-01-01 00:00:00,95.0253
2016-01-01 00:00:00,20.515
2016-01-01 00:00:00,42.11
2016-01-01 00:00:00,146.85
2016-01-01 00:00:00,277.128
2016-01-01 00:00:00,243.02
2016-01-01 00:00:00,197.436
2016-01-01 00:00:00,41.0299
2016-01-01 00:00:00,389.98
2016-01-01 00:00:00,296.259
2016-01-01 00:00:00,190.496
2016-01-01 00:00:00,14.41
2016-01-01 00:00:00,11.1132
2016-01-01 00:00:00,2027.52
2016-01-01 00:00:00,360.98
2016-01-01 00:00:00,13.7861
2016-01-01 00:00:00,120.159
2016-01-01 00:00:00,74.58
2016-01-01 00:00:00,182.138
2016-01-01 00:00:00,334.101
2016-01-01 00:00:00,29.45
2016-01-01 00:00:00,17.0567
2016-01-01 00:00:00,8.7921
2016-01-01 00:00:00,5.58
2016-01-01 00:00:00,26.4
2016-01-01 00:00:00,0
2016-01-01 00:00:00,0
2016-01-01 00:00:00,209.67
2016-01-01 00:00:00,117.99
2016-01-01 00:00:00,7.29
2016-01-01 00:00:00,70.51
2016-01-01 00:00:00,511.877
2016-01-01 00:00:00,68.55
2016-01-01 00:00:00,460.122
2016-01-01 00:00:00,11.8
2016-01-01 00:00:00,0
2016-01-01 00:00:00,63.07
2016-01-01 00:00:00,68.8248
2016-01-01 00:00:00,17.5843
2016-01-01 00:00:00,11.77
2016-01-01 00:00:00,7.0337
2016-01-01 00:00:00,43.29
2016-01-01 00:00:00,7.5261
2016-01-01 00:00:00,17.5843
2016-01-01 00:00:00,46.29
2016-01-01 00:00:00,10.3044
2016-01-01 00:00:00,109.93
2016-01-01 00:00:00,24.6179
2016-01-01 00:00:00,110.68
2016-01-01 00:00:00,15.861
2016-01-01 00:00:00,67.4063
2016-01-01 00:00:00,86.28
2016-01-01 00:00:00,0
2016-01-01 00:00:00,38.0992
2016-01-01 00:00:00,48.35
2016-01-01 00:00:00,16.74
2016-01-01 00:00:00,64.77
2016-01-01 00:00:00,49.37
2016-01-01 00:00:00,9.7417
2016-01-01 00:00:00,0
2016-01-01 00:00:00,64.54
2016-01-01 00:00:00,0
2016-01-01 00:00:00,302.5
2016-01-01 00:00:00,180.133
2016-01-01 00:00:00,149.466
2016-01-01 00:00:00,123.5
2016-01-01 00:00:00,180.344
2016-01-01 00:00:00,99.6441
2016-01-01 00:00:00,37.27
2016-01-01 00:00:00,11.1484
2016-01-01 00:00:00,43.9606
2016-01-01 00:00:00,352.47
2016-01-01 00:00:00,261.9
2016-01-01 00:00:00,169.981
2016-01-01 00:00:00,174.49
2016-01-01 00:00:00,28.0996
2016-01-01 00:00:00,67.4063
2016-01-01 00:00:00,1.92
2016-01-01 00:00:00,1.33
2016-01-01 00:00:00,0.1055
2016-01-01 00:00:00,76.33
2016-01-01 00:00:00,57.5357
2016-01-01 00:00:00,32.2378
2016-01-01 00:00:00,115.44
2016-01-01 00:00:00,593.046
2016-01-01 00:00:00,175.843
2016-01-01 00:00:00,24.35
2016-01-01 00:00:00,13.3289
2016-01-01 00:00:00,5.8614
2016-01-01 00:00:00,7.15
2016-01-01 00:00:00,1.0199
2016-01-01 00:00:00,43.15
2016-01-01 00:00:00,45.3322
2016-01-01 00:00:00,55.66
2016-01-01 00:00:00,0
2016-01-01 00:00:00,169.1
2016-01-01 00:00:00,0
2016-01-01 00:00:00,199.75
2016-01-01 00:00:00,132.128
2016-01-01 00:00:00,79.1292
2016-01-01 00:00:00,76.28
2016-01-01 00:00:00,16.84
2016-01-01 00:00:00,69.66
2016-01-01 00:00:00,137.052
2016-01-01 00:00:00,0
2016-01-01 00:00:00,91.85
2016-01-01 00:00:00,0
2016-01-01 00:00:00,0
2016-01-01 00:00:00,115.05
2016-01-01 00:00:00,17.6546
2016-01-01 00:00:00,26.26
2016-01-01 00:00:00,73.89
2016-01-01 00:00:00,7.8426
2016-01-01 00:00:00,49.34
2016-01-01 00:00:00,0.1055
2016-01-01 00:00:00,145.74
2016-01-01 00:00:00,12.27
2016-01-01 00:00:00,54.94
2016-01-01 00:00:00,5.3104
2016-01-01 00:00:00,15.84
2016-01-01 00:00:00,324.12
2016-01-01 00:00:00,167.015
2016-01-01 00:00:00,12.19
2016-01-01 00:00:00,88.1
2016-01-01 00:00:00,115.74
2016-01-01 00:00:00,74.52
2016-01-01 00:00:00,27.4666
2016-01-01 00:00:00,114.03
2016-01-01 00:00:00,37.24
2016-01-01 00:00:00,1.5474
2016-01-01 00:00:00,0
2016-01-01 00:00:00,17.26
2016-01-01 00:00:00,37.84
2016-01-01 00:00:00,46.1762
2016-01-01 00:00:00,12.04
2016-01-01 00:00:00,0.0352
2016-01-01 00:00:00,46.88
2016-01-01 00:00:00,130.79
2016-01-01 00:00:00,22.4375
2016-01-01 00:00:00,0
2016-01-01 00:00:00,177.27
2016-01-01 00:00:00,186.112
2016-01-01 00:00:00,25.18
2016-01-01 00:00:00,55.7421
2016-01-01 00:00:00,24.38
2016-01-01 00:00:00,2.5673
2016-01-01 00:00:00,0
2016-01-01 00:00:00,24.74
2016-01-01 00:00:00,8.1
2016-01-01 00:00:00,25.92
2016-01-01 00:00:00,0.0703
2016-01-01 00:00:00,125.88
2016-01-01 00:00:00,136.8
2016-01-01 00:00:00,624.62
2016-01-01 00:00:00,59.29
2016-01-01 00:00:00,27.7
2016-01-01 00:00:00,37.04
2016-01-01 00:00:00,71.14
2016-01-01 00:00:00,17.04
2016-01-01 00:00:00,47.92
2016-01-01 00:00:00,29.53
2016-01-01 00:00:00,15.86
2016-01-01 00:00:00,0.17
2016-01-01 00:00:00,36.37
2016-01-01 00:00:00,59.49
2016-01-01 00:00:00,14.12
2016-01-01 00:00:00,10.91
2016-01-01 00:00:00,1.6
2016-01-01 00:00:00,21.4
2016-01-01 00:00:00,33.33
2016-01-01 00:00:00,9.88
2016-01-01 00:00:00,107.44
2016-01-01 00:00:00,3.4
2016-01-01 00:00:00,17.06
2016-01-01 00:00:00,18.88
2016-01-01 00:00:00,18.26
2016-01-01 00:00:00,168.29
2016-01-01 00:00:00,20.25
2016-01-01 00:00:00,109.04
2016-01-01 00:00:00,23.67
2016-01-01 00:00:00,25.19
2016-01-01 00:00:00,366
2016-01-01 00:00:00,15.93
2016-01-01 00:00:00,31.66
2016-01-01 00:00:00,36.63
2016-01-01 00:00:00,128.1
2016-01-01 00:00:00,22.45
2016-01-01 00:00:00,1.04
2016-01-01 00:00:00,57.32
2016-01-01 00:00:00,449.42
2016-01-01 00:00:00,343.99
2016-01-01 00:00:00,41.6
2016-01-01 00:00:00,33.92
2016-01-01 00:00:00,386.11
2016-01-01 00:00:00,14.27
2016-01-01 00:00:00,103.97
2016-01-01 00:00:00,103.42
2016-01-01 00:00:00,14.41
2016-01-01 00:00:00,9.39
2016-01-01 00:00:00,134.98
2016-01-01 00:00:00,15.64
2016-01-01 00:00:00,19.9
2016-01-01 00:00:00,82.7
2016-01-01 00:00:00,1.84
2016-01-01 00:00:00,34.01
2016-01-01 00:00:00,92.58
2016-01-01 00:00:00,15.17
2016-01-01 00:00:00,85.08
2016-01-01 00:00:00,136.45
2016-01-01 00:00:00,34.26
2016-01-01 00:00:00,214.26
2016-01-01 00:00:00,96.83
2016-01-01 00:00:00,26.87
2016-01-01 00:00:00,150.58
2016-01-01 00:00:00,1.16
2016-01-01 00:00:00,0.8
2016-01-01 00:00:00,54.06
2016-01-01 00:00:00,4.01
2016-01-01 00:00:00,46.07
2016-01-01 00:00:00,21.85
2016-01-01 00:00:00,6.56
2016-01-01 00:00:00,32.05
2016-01-01 00:00:00,112.74
2016-01-01 00:00:00,1139.52
2016-01-01 00:00:00,17.93
2016-01-01 00:00:00,48.66
2016-01-01 00:00:00,39.51
2016-01-01 00:00:00,13.04
2016-01-01 00:00:00,16.97
2016-01-01 00:00:00,3.89
2016-01-01 00:00:00,30.73
2016-01-01 00:00:00,73.65
2016-01-01 00:00:00,232.36
2016-01-01 00:00:00,1701.7
2016-01-01 00:00:00,675.84
2016-01-01 00:00:00,7.55
2016-01-01 00:00:00,32.92
2016-01-01 00:00:00,8.72
2016-01-01 00:00:00,57.68
2016-01-01 00:00:00,8.66
2016-01-01 00:00:00,46.19
2016-01-01 00:00:00,19.41
2016-01-01 00:00:00,16.85
2016-01-01 00:00:00,21.98
2016-01-01 00:00:00,43.7
2016-01-01 00:00:00,76.47
2016-01-01 00:00:00,35.35
2016-01-01 00:00:00,66.61
2016-01-01 00:00:00,56.84
2016-01-01 00:00:00,66.82
2016-01-01 00:00:00,57.21
2016-01-01 00:00:00,24.37
2016-01-01 00:00:00,17.64
2016-01-01 00:00:00,14.15
2016-01-01 00:00:00,24.72
2016-01-01 00:00:00,50.78
2016-01-01 00:00:00,47.09
2016-01-01 00:00:00,73.41
2016-01-01 00:00:00,22.23
2016-01-01 00:00:00,20.42
2016-01-01 00:00:00,5.33
2016-01-01 00:00:00,152.01
2016-01-01 00:00:00,53.43
2016-01-01 00:00:00,12.72
2016-01-01 00:00:00,567.13
2016-01-01 00:00:00,9.33
2016-01-01 00:00:00,114.5
2016-01-01 00:00:00,41.75
2016-01-01 00:00:00,12
2016-01-01 00:00:00,47.11
2016-01-01 00:00:00,7.02
2016-01-01 00:00:00,30.12
2016-01-01 00:00:00,17.25
2016-01-01 00:00:00,10.62
2016-01-01 00:00:00,86.71
2016-01-01 00:00:00,53.52
2016-01-01 00:00:00,89.36
2016-01-01 00:00:00,270.63
2016-01-01 00:00:00,34.13
2016-01-01 00:00:00,4.98
2016-01-01 00:00:00,1.96
2016-01-01 00:00:00,14.84
2016-01-01 00:00:00,117.54
2016-01-01 00:00:00,80.15
2016-01-01 00:00:00,18.21
2016-01-01 00:00:00,3.69
2016-01-01 00:00:00,14.3
2016-01-01 00:00:00,35.82
2016-01-01 00:00:00,12.32
2016-01-01 00:00:00,217.04
2016-01-01 00:00:00,68.34
2016-01-01 00:00:00,4.15
2016-01-01 00:00:00,41.56
2016-01-01 00:00:00,12.31
2016-01-01 00:00:00,107.15
2016-01-01 00:00:00,87
2016-01-01 00:00:00,55.93
2016-01-01 00:00:00,53.19
2016-01-01 00:00:00,27.7
2016-01-01 00:00:00,54.49
2016-01-01 00:00:00,68.96
2016-01-01 00:00:00,15.49
2016-01-01 00:00:00,102.92
2016-01-01 00:00:00,194.15
2016-01-01 00:00:00,21.92
2016-01-01 00:00:00,670.65
2016-01-01 00:00:00,13.64
2016-01-01 00:00:00,60.63
2016-01-01 00:00:00,7.34
2016-01-01 00:00:00,82.64
2016-01-01 00:00:00,17.1
2016-01-01 00:00:00,29.32
2016-01-01 00:00:00,10.6
2016-01-01 00:00:00,15.24
2016-01-01 00:00:00,91.63
2016-01-01 00:00:00,15.87
2016-01-01 00:00:00,72.04
2016-01-01 00:00:00,17.39
2016-01-01 00:00:00,91.11
2016-01-01 00:00:00,10.76
2016-01-01 00:00:00,12.45
2016-01-01 00:00:00,17.01
2016-01-01 00:00:00,26.26
2016-01-01 00:00:00,14.59
2016-01-01 00:00:00,127.02
2016-01-01 00:00:00,32.76
2016-01-01 00:00:00,23.14
2016-01-01 00:00:00,12.28
2016-01-01 00:00:00,124.24
2016-01-01 00:00:00,66.03
2016-01-01 00:00:00,110.58
2016-01-01 00:00:00,13.27
2016-01-01 00:00:00,1108.02
2016-01-01 00:00:00,1.76
2016-01-01 00:00:00,24.51
2016-01-01 00:00:00,40.72
2016-01-01 00:00:00,81.17
2016-01-01 00:00:00,15.11
2016-01-01 00:00:00,54.6
2016-01-01 00:00:00,424.84
2016-01-01 00:00:00,289.26
2016-01-01 00:00:00,56.47
2016-01-01 00:00:00,106.29
2016-01-01 00:00:00,131.02
2016-01-01 00:00:00,27.84
2016-01-01 00:00:00,57.77
2016-01-01 00:00:00,214.64
2016-01-01 00:00:00,95.64
2016-01-01 00:00:00,51.76
2016-01-01 00:00:00,112.92
2016-01-01 00:00:00,284.52
2016-01-01 00:00:00,43.14
2016-01-01 00:00:00,43.05
2016-01-01 00:00:00,32.87
2016-01-01 00:00:00,13.81
2016-01-01 00:00:00,24.45
2016-01-01 00:00:00,89.47
2016-01-01 00:00:00,188.88
2016-01-01 00:00:00,64.62
2016-01-01 00:00:00,46.44
2016-01-01 00:00:00,19.41
2016-01-01 00:00:00,149.05
2016-01-01 00:00:00,102.64
2016-01-01 00:00:00,426.2
2016-01-01 00:00:00,33.45
2016-01-01 00:00:00,12.58
2016-01-01 00:00:00,45.57
2016-01-01 00:00:00,7.77
2016-01-01 00:00:00,15.29
2016-01-01 00:00:00,7.16
2016-01-01 00:00:00,184.73
2016-01-01 00:00:00,12.7
2016-01-01 00:00:00,60.96
2016-01-01 00:00:00,116.82
2016-01-01 00:00:00,3
2016-01-01 00:00:00,448.92
2016-01-01 00:00:00,1216.68
2016-01-01 00:00:00,15.59
2016-01-01 00:00:00,16.5
2016-01-01 00:00:00,11.97
2016-01-01 00:00:00,4.36
2016-01-01 00:00:00,118.65
2016-01-01 00:00:00,16.02
2016-01-01 00:00:00,27.88
2016-01-01 00:00:00,16.08
2016-01-01 00:00:00,21.18
2016-01-01 00:00:00,32.56
2016-01-01 00:00:00,7.15
2016-01-01 00:00:00,23.57
2016-01-01 00:00:00,35.04
2016-01-01 00:00:00,1.36
2016-01-01 00:00:00,22.46
2016-01-01 00:00:00,2.32
2016-01-01 00:00:00,129.79
2016-01-01 00:00:00,2.48
2016-01-01 00:00:00,5.14
2016-01-01 00:00:00,36.39
2016-01-01 00:00:00,1.32
2016-01-01 00:00:00,51.88
2016-01-01 00:00:00,0.6
2016-01-01 00:00:00,89.34
2016-01-01 00:00:00,54.58
2016-01-01 00:00:00,1068.48
2016-01-01 00:00:00,21.89
2016-01-01 00:00:00,8.97
2016-01-01 00:00:00,18.86
2016-01-01 00:00:00,43.47
2016-01-01 00:00:00,183.96
2016-01-01 00:00:00,22.76
2016-01-01 00:00:00,39.22
2016-01-01 00:00:00,51.86
2016-01-01 00:00:00,1013.78
2016-01-01 00:00:00,31.66
2016-01-01 00:00:00,26.92
2016-01-01 00:00:00,10.84
2016-01-01 00:00:00,335.69
2016-01-01 00:00:00,644.21
2016-01-01 00:00:00,321.7
2016-01-01 00:00:00,25
2016-01-01 00:00:00,10.6
2016-01-01 00:00:00,7.25
2016-01-01 00:00:00,0.519
2016-01-01 00:00:00,246
2016-01-01 00:00:00,79.488
2016-01-01 00:00:00,17
2016-01-01 00:00:00,310.675
2016-01-01 00:00:00,8.8828
2016-01-01 00:00:00,21.0625
2016-01-01 00:00:00,22.575
2016-01-01 00:00:00,117.25
2016-01-01 00:00:00,44.6
2016-01-01 00:00:00,66.9298
2016-01-01 00:00:00,3.1702
2016-01-01 00:00:00,69.75
2016-01-01 00:00:00,5.35
2016-01-01 00:00:00,5.8
2016-01-01 00:00:00,445.751
2016-01-01 00:00:00,98.336
2016-01-01 00:00:00,158.25
2016-01-01 00:00:00,48.2
2016-01-01 00:00:00,77.2
2016-01-01 00:00:00,11.475
2016-01-01 00:00:00,75.2022
2016-01-01 00:00:00,1.5
2016-01-01 00:00:00,334.08
2016-01-01 00:00:00,354.413
2016-01-01 00:00:00,146.1
2016-01-01 00:00:00,6
2016-01-01 00:00:00,74
2016-01-01 00:00:00,45.5725
2016-01-01 00:00:00,77
2016-01-01 00:00:00,57.75
2016-01-01 00:00:00,9.75
2016-01-01 00:00:00,237.85
2016-01-01 00:00:00,9.6108
2016-01-01 00:00:00,11.9475
2016-01-01 00:00:00,53.0325
2016-01-01 00:00:00,51.5
2016-01-01 00:00:00,496.873
2016-01-01 00:00:00,9
2016-01-01 00:00:00,439.75
2016-01-01 00:00:00,74.4188
2016-01-01 00:00:00,107.5
2016-01-01 00:00:00,706.053
2016-01-01 00:00:00,23.125
2016-01-01 00:00:00,488.551
2016-01-01 00:00:00,83.6
2016-01-01 00:00:00,174.064
2016-01-01 00:00:00,1038.62
2016-01-01 00:00:00,149.5
2016-01-01 00:00:00,15.25
2016-01-01 00:00:00,65.2125
2016-01-01 00:00:00,58.252
2016-01-01 00:00:00,81.25
2016-01-01 00:00:00,98.25
2016-01-01 00:00:00,18
2016-01-01 00:00:00,9.55
2016-01-01 00:00:00,38
2016-01-01 00:00:00,4.6525
2016-01-01 00:00:00,48
2016-01-01 00:00:00,27.432
2016-01-01 00:00:00,0.1625
2016-01-01 00:00:00,3.4275
2016-01-01 00:00:00,0.1025
2016-01-01 00:00:00,0.1
2016-01-01 00:00:00,1.7975
2016-01-01 00:00:00,4
2016-01-01 00:00:00,148.5
2016-01-01 00:00:00,358.439
2016-01-01 00:00:00,7.75
2016-01-01 00:00:00,61.6248
2016-01-01 00:00:00,178.786
2016-01-01 00:00:00,1384.43
2016-01-01 00:00:00,30
2016-01-01 00:00:00,838.8
2016-01-01 00:00:00,364.95
2016-01-01 00:00:00,34
2016-01-01 00:00:00,46.892
2016-01-01 00:00:00,73.0335
2016-01-01 00:00:00,563.787
2016-01-01 00:00:00,50.1538
2016-01-01 00:00:00,64.9175
2016-01-01 00:00:00,17.6
2016-01-01 00:00:00,10.6
2016-01-01 00:00:00,2.4
2016-01-01 00:00:00,4.2
2016-01-01 00:00:00,1.51
2016-01-01 00:00:00,0.938
2016-01-01 00:00:00,1.6
2016-01-01 00:00:00,13.8
2016-01-01 00:00:00,12.7
2016-01-01 00:00:00,1.08
2016-01-01 00:00:00,1.4
2016-01-01 00:00:00,0
2016-01-01 00:00:00,13.6
2016-01-01 00:00:00,3.5
2016-01-01 00:00:00,8
2016-01-01 00:00:00,1.5
2016-01-01 00:00:00,3.952
2016-01-01 00:00:00,5.38
2016-01-01 00:00:00,24.4
2016-01-01 00:00:00,31.9
2016-01-01 00:00:00,41.7
2016-01-01 00:00:00,1.1
2016-01-01 00:00:00,9.9
2016-01-01 00:00:00,7.7
2016-01-01 00:00:00,0.9
2016-01-01 00:00:00,0
2016-01-01 00:00:00,33.6
2016-01-01 00:00:00,0.7
